Date,Close/Last,Volume,Open,High,Low,Monthly Return,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Rolling Window Size,20
2025-09-26 00:00:00,743.75,9696338.0,750.0,751.9299,737.3532,0.009847155549915908,,,,,Nr Trading Dates,1255.0
2025-09-25 00:00:00,748.91,10591070.0,753.45,756.765,744.55,-0.002045058823140961,,,,,Nr Monthly Returns,1235.0
2025-09-24 00:00:00,760.66,8828227.0,757.5,761.11,752.5251,-0.008661492265010586,,,,,,
2025-09-23 00:00:00,755.4,10872590.0,769.25,770.6,751.07,-0.0027838554467074965,,,,,,
2025-09-22 00:00:00,765.16,11706950.0,781.845,785.73,764.47,-0.013645397420480722,,,,,,
2025-09-19 00:00:00,778.38,23696820.0,786.42,790.8,769.1901,-0.051781607020134936,,,,,,
2025-09-18 00:00:00,780.25,10954950.0,780.75,788.78,773.36,-0.04258580480675782,,,,,,
2025-09-17 00:00:00,775.715,9400867.0,779.99,783.29,766.31,-0.0317405892834588,,,,,,
2025-09-16 00:00:00,779.0,11782480.0,767.0,781.36,765.1,-0.015041961863487748,,,,,,
2025-09-15 00:00:00,764.7,10533780.0,757.47,774.07,751.985,0.02649306844855068,,,,,,
2025-09-12 00:00:00,755.59,8248557.0,748.725,757.5703,743.76,0.034522066113951845,,,,,,
2025-09-11 00:00:00,750.9,7923284.0,754.65,757.1,748.37,0.03812399142102548,,,,,,
2025-09-10 00:00:00,751.98,12478280.0,765.13,765.7,751.0,0.04932321760958119,,,,,,
2025-09-09 00:00:00,765.7,10999030.0,757.49,766.3,753.43,0.00022199442493412908,,,,,,
2025-09-08 00:00:00,752.3,13087820.0,755.995,766.51,752.02,0.022345829898713056,,,,,,
2025-09-05 00:00:00,752.45,9663441.0,752.615,757.95,745.03,0.012388884451194978,,,,,,
2025-09-04 00:00:00,748.65,11439080.0,748.57,761.16,745.82,0.03070001198927694,,,,,,
2025-09-03 00:00:00,737.05,7699332.0,736.0,740.25,733.9893,0.03520500048518691,,,,,,
2025-09-02 00:00:00,735.11,9350857.0,726.04,736.0,721.7306,0.05460906279310152,,,,,,
2025-08-29 00:00:00,738.7,9070546.0,745.28,747.14,735.3466,0.01519465524010918,,,,,,
2025-08-28 00:00:00,751.11,7467955.0,744.0,753.0548,740.795,0.029295985105362885,,,,,,
2025-08-27 00:00:00,747.38,8315435.0,752.3,754.1499,742.84,-0.07235979906308754,,,,,,
2025-08-26 00:00:00,754.1,7601800.0,750.8,754.87,747.94,-0.07444465016519666,,,,,,
2025-08-25 00:00:00,753.3,6861158.0,754.82,758.88,750.13,-0.04850943894084305,,,,,,
2025-08-22 00:00:00,754.79,10612670.0,739.23,756.9,734.39,-0.057407053048202955,,,,,,
2025-08-21 00:00:00,739.1,8876307.0,744.705,745.5,733.1101,-0.033430446505568236,,,,,,
2025-08-20 00:00:00,747.72,11898190.0,747.57,750.1999,731.0,-0.046734022376921966,,,,,,
2025-08-19 00:00:00,751.48,12286690.0,767.12,767.17,749.36,-0.06411633245553587,,,,,,
2025-08-18 00:00:00,767.37,16513740.0,775.085,775.81,756.5601,-0.07353675315688374,,,,,,
2025-08-15 00:00:00,785.23,13375360.0,784.15,796.25,780.82,-0.10880066414048674,,,,,,
2025-08-14 00:00:00,782.13,8116193.0,777.88,787.81,772.51,-0.10892837233378184,,,,,,
2025-08-13 00:00:00,780.08,8811750.0,791.15,795.4561,778.23,-0.10416761767141343,,,,,,
2025-08-12 00:00:00,790.0,14579770.0,773.0,793.67,772.43,-0.10621883045875943,,,,,,
2025-08-11 00:00:00,765.87,7611964.0,770.075,773.4584,764.67,-0.060484268419407544,,,,,,
2025-08-08 00:00:00,769.3,7320755.0,762.75,769.9,758.58,-0.06969412564600587,,,,,,
2025-08-07 00:00:00,761.83,9019691.0,773.49,775.0,759.55,-0.04646688683285048,,,,,,
2025-08-06 00:00:00,771.99,9733910.0,770.0,773.64,760.4601,-0.05212607616195278,,,,,,
2025-08-05 00:00:00,763.46,11640290.0,776.445,783.1299,763.0,-0.057679398111226,,,,,,
2025-08-04 00:00:00,776.37,15801730.0,760.0,776.85,758.41,-0.07767229521523548,,,,,,
