Date,Close/Last,Volume,Open,High,Low,Monthly Return,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Rolling Window Size,20
2025-09-26 00:00:00,511.46,16213130.0,510.06,513.94,506.62,-0.0035647868520906245,,,,,Nr Trading Dates,1255.0
2025-09-25 00:00:00,507.03,15786470.0,508.3,510.01,505.04,-0.0005721218972948046,,,,,Nr Monthly Returns,1235.0
2025-09-24 00:00:00,510.15,13533710.0,510.38,512.48,506.92,-0.016025002329068592,,,,,,
2025-09-23 00:00:00,509.23,19799580.0,513.8,514.5899,507.31,-0.009807772823856234,,,,,,
2025-09-22 00:00:00,514.45,20009310.0,515.59,517.74,512.545,-0.014133819183008576,,,,,,
2025-09-19 00:00:00,517.93,52474090.0,510.56,519.3,510.31,-0.026787752787918093,,,,,,
2025-09-18 00:00:00,508.45,18913700.0,511.49,513.07,507.66,-0.005383725793449397,,,,,,
2025-09-17 00:00:00,510.02,15816590.0,510.62,511.29,505.93,-0.000490297031757779,,,,,,
2025-09-16 00:00:00,509.04,19711920.0,516.88,517.23,508.6,0.015709680477639126,,,,,,
2025-09-15 00:00:00,515.36,17143790.0,508.79,515.47,507.0,0.0092899956418024,,,,,,
2025-09-12 00:00:00,509.9,23624880.0,506.65,512.55,503.85,0.02437207753329169,,,,,,
2025-09-11 00:00:00,501.01,18881610.0,502.25,503.17,497.88,0.03831751364608922,,,,,,
2025-09-10 00:00:00,500.37,21611820.0,502.98,503.2299,496.72,0.05609419041701878,,,,,,
2025-09-09 00:00:00,498.41,14410540.0,501.43,502.25,497.7,0.04580384627995866,,,,,,
2025-09-08 00:00:00,498.2,16771020.0,498.105,501.195,495.03,0.04674261047124689,,,,,,
2025-09-05 00:00:00,495.0,31994850.0,509.07,511.97,492.37,0.05088513029183742,,,,,,
2025-09-04 00:00:00,507.97,15509490.0,504.3,508.15,503.15,0.0328615796296787,,,,,,
2025-09-03 00:00:00,505.35,16345080.0,503.79,507.79,502.32,0.04337142820775828,,,,,,
2025-09-02 00:00:00,505.12,18128000.0,500.465,506.0,496.81,0.05866626881768381,,,,,,
2025-08-29 00:00:00,506.69,20961570.0,508.66,509.6,504.4915,0.03380220921087373,,,,,,
2025-08-28 00:00:00,509.64,18015590.0,507.09,511.09,505.5,0.045754476628627944,,,,,,
2025-08-27 00:00:00,506.74,17277890.0,502.0,507.29,499.9,0.012745520485866127,,,,,,
2025-08-26 00:00:00,502.04,30835710.0,504.355,504.9778,498.51,0.020757489259239773,,,,,,
2025-08-25 00:00:00,504.26,21638580.0,506.63,508.19,504.12,0.016208702942061455,,,,,,
2025-08-22 00:00:00,507.23,24324160.0,504.25,510.73,502.41,0.012694354259695114,,,,,,
2025-08-21 00:00:00,504.24,18443250.0,503.69,507.63,502.7201,0.013082383761617154,,,,,,
2025-08-20 00:00:00,505.72,27723030.0,509.865,511.0,504.44,0.00029656283889579864,,,,,,
2025-08-19 00:00:00,509.77,21481020.0,515.0,515.1641,508.55,-0.008866703739506963,,,,,,
2025-08-18 00:00:00,517.1,23760580.0,521.585,522.82,514.02,-0.013707913544853343,,,,,,
2025-08-15 00:00:00,520.17,25213270.0,522.77,526.1,519.08,-0.01964692109616319,,,,,,
2025-08-14 00:00:00,522.48,20269070.0,522.56,525.9499,520.14,-0.020848189783355675,,,,,,
2025-08-13 00:00:00,520.58,19619160.0,532.11,532.7,519.37,-0.029158175599277646,,,,,,
2025-08-12 00:00:00,529.24,18688920.0,523.75,530.98,522.7,-0.04526114039940279,,,,,,
2025-08-11 00:00:00,521.77,20194370.0,522.3,527.59,519.72,-0.03659694701669022,,,,,,
2025-08-08 00:00:00,522.04,15531010.0,522.6,524.66,519.41,-0.036518062575559666,,,,,,
2025-08-07 00:00:00,520.84,16079140.0,526.8,528.09,517.5511,-0.0378791666127033,,,,,,
2025-08-06 00:00:00,524.94,21355700.0,530.9,531.7,524.03,-0.0416803974116501,,,,,,
2025-08-05 00:00:00,527.75,19171570.0,537.18,537.3,527.24,-0.06079754060307052,,,,,,
2025-08-04 00:00:00,535.64,25349000.0,528.27,538.25,528.13,-0.07342462371993488,,,,,,
2025-08-01 00:00:00,524.11,28977630.0,535.0,535.8,520.86,-0.049416182901728736,,,,,,
2025-07-31 00:00:00,533.5,51617330.0,555.225,555.45,531.9,-0.08283166035556595,,,,,,
2025-07-30 00:00:00,513.24,26380430.0,515.17,515.95,509.435,-0.042163234681823,,,,,,
2025-07-29 00:00:00,512.57,16469240.0,515.53,517.62,511.56,-0.03002265134064756,,,,,,
2025-07-28 00:00:00,512.5,14308030.0,514.08,515.0,510.12,-0.03284575934675869,,,,,,
2025-07-25 00:00:00,513.71,19125700.0,512.465,518.29,510.3592,-0.032163854863137165,,,,,,
2025-07-24 00:00:00,510.88,16107000.0,508.77,513.67,507.3,-0.037107382511303195,,,,,,
2025-07-23 00:00:00,505.87,16396590.0,506.75,506.79,500.7,-0.03164986357606594,,,,,,
2025-07-22 00:00:00,505.27,13868640.0,510.97,511.2,505.27,-0.038884315963972425,,,,,,
2025-07-21 00:00:00,510.06,14066810.0,506.705,512.09,505.55,-0.06617365195259288,,,,,,
2025-07-18 00:00:00,510.05,21209670.0,514.48,514.64,507.43,-0.06022278118494027,,,,,,
2025-07-17 00:00:00,511.7,17503130.0,505.68,513.37,505.62,-0.06804410481236578,,,,,,
2025-07-16 00:00:00,505.62,15154370.0,505.18,506.72,501.89,-0.05379256873147399,,,,,,
2025-07-15 00:00:00,505.82,14927200.0,503.02,508.3,502.79,-0.06295028481238747,,,,,,
2025-07-14 00:00:00,503.02,12058850.0,501.515,503.97,501.03,-0.04920076891246604,,,,,,
2025-07-11 00:00:00,503.32,16459510.0,498.47,505.03,497.795,-0.06293446778047916,,,,,,
2025-07-10 00:00:00,501.48,16498740.0,503.05,504.44,497.75,-0.0628754980378283,,,,,,
2025-07-09 00:00:00,503.51,18659540.0,500.3,506.78,499.74,-0.06303686539601126,,,,,,
2025-07-08 00:00:00,496.62,11846590.0,497.24,498.2,494.11,-0.05428426745161853,,,,,,
2025-07-07 00:00:00,497.72,13981610.0,497.38,498.75,495.225,-0.062253368544494696,,,,,,
2025-07-03 00:00:00,498.84,13984830.0,493.81,500.13,493.44,-0.0726810624957073,,,,,,
2025-07-02 00:00:00,491.09,16319640.0,489.99,493.5,488.7,-0.058965153215697445,,,,,,
2025-07-01 00:00:00,492.05,19945380.0,496.47,498.05,490.98,-0.06308038343656332,,,,,,
2025-06-30 00:00:00,497.41,28368990.0,497.04,500.76,495.33,-0.07740584361054727,,,,,,
2025-06-27 00:00:00,495.94,34539240.0,497.55,499.3,493.03,-0.07810215249570099,,,,,,
2025-06-26 00:00:00,497.45,21578850.0,492.98,498.04,492.81,-0.0840242220796528,,,,,,
2025-06-25 00:00:00,492.27,17495100.0,492.04,494.5556,489.39,-0.06630198084829209,,,,,,
2025-06-24 00:00:00,490.11,22305640.0,488.95,491.849,486.795,-0.08498235292083452,,,,,,
2025-06-23 00:00:00,486.0,24863950.0,478.21,487.75,472.51,-0.0662189446042262,,,,,,
2025-06-20 00:00:00,477.4,37576210.0,482.23,483.46,476.87,-0.0534122665963651,,,,,,
2025-06-18 00:00:00,480.24,17526450.0,478.0,481.0,474.46,-0.0470456846599995,,,,,,
2025-06-17 00:00:00,478.04,15414130.0,475.395,478.7399,474.08,-0.04092746545461184,,,,,,
2025-06-16 00:00:00,479.14,15626100.0,475.21,480.6943,475.0,-0.05330109535519164,,,,,,
2025-06-13 00:00:00,474.96,16814460.0,476.41,479.18,472.76,-0.04705152993160152,,,,,,
2025-06-12 00:00:00,478.87,18950580.0,475.02,480.415,473.52,-0.05566949544863148,,,,,,
2025-06-11 00:00:00,472.62,16399180.0,470.02,475.47,469.655,-0.0509570397928926,,,,,,
2025-06-10 00:00:00,470.92,15375940.0,471.185,472.8,466.96,-0.047086443472971966,,,,,,
2025-06-09 00:00:00,472.75,16469930.0,469.7,473.43,468.62,-0.0746825178430595,,,,,,
2025-06-06 00:00:00,470.38,15285620.0,470.085,473.335,468.78,-0.07093391574554496,,,,,,
2025-06-05 00:00:00,467.68,20154460.0,464.955,469.65,464.03,-0.07623858578258184,,,,,,
2025-06-04 00:00:00,463.87,14162690.0,464.0,465.69,463.0201,-0.06815093337892293,,,,,,
2025-06-03 00:00:00,462.97,15743760.0,461.47,464.14,460.8622,-0.05963018155910065,,,,,,
2025-06-02 00:00:00,461.97,16626500.0,457.14,462.11,456.89,-0.059510451730761374,,,,,,
2025-05-30 00:00:00,460.36,34770480.0,459.715,461.68,455.54,-0.07897888933415355,,,,,,
2025-05-29 00:00:00,458.68,13982210.0,461.55,461.72,455.3105,-0.1488090229578153,,,,,,
2025-05-28 00:00:00,457.36,17086260.0,461.22,462.52,456.93,-0.14901839996823743,,,,,,
2025-05-27 00:00:00,460.69,20974290.0,456.48,460.95,456.115,-0.1636086821628021,,,,,,
2025-05-23 00:00:00,450.18,16883510.0,449.98,453.69,448.91,-0.13876838928681876,,,,,,
2025-05-22 00:00:00,454.86,18025610.0,454.95,460.25,453.9,-0.16079009277556106,,,,,,
2025-05-21 00:00:00,452.57,19216910.0,454.57,457.78,451.814,-0.1896444124633395,,,,,,
2025-05-20 00:00:00,458.17,15441810.0,455.59,458.34,454.3201,-0.22236902976070164,,,,,,
2025-05-19 00:00:00,458.87,21336510.0,450.875,459.585,450.8,-0.24511035107039172,,,,,,
2025-05-16 00:00:00,454.27,23849780.0,452.05,454.36,448.73,-0.21120680161294442,,,,,,
2025-05-15 00:00:00,453.13,21992320.0,450.765,456.19,450.4301,-0.19833414279660014,,,,,,
2025-05-14 00:00:00,452.94,19902800.0,448.14,453.9,448.14,-0.16062202353162203,,,,,,
2025-05-13 00:00:00,449.14,23618820.0,447.78,450.6733,445.36,-0.14681911418642923,,,,,,
2025-05-12 00:00:00,449.26,22821940.0,445.94,449.37,439.78,-0.1454373233405944,,,,,,
2025-05-09 00:00:00,438.73,15324230.0,440.0,440.74,435.88,-0.1401666010852598,,,,,,
2025-05-08 00:00:00,438.17,23491330.0,437.93,443.67,435.66,-0.1152046021709729,,,,,,
2025-05-07 00:00:00,433.35,23307240.0,433.84,438.12,431.1103,-0.2006681314614897,,,,,,
2025-05-06 00:00:00,433.31,15104200.0,432.2,437.73,431.17,-0.19131155871420027,,,,,,
2025-05-05 00:00:00,436.17,20136050.0,432.87,439.5,432.11,-0.19237258740043844,,,,,,
2025-05-02 00:00:00,435.28,30757430.0,431.74,439.44,429.985,-0.15411621984391047,,,,,,
2025-05-01 00:00:00,425.4,58938100.0,431.11,436.99,424.9,-0.10724286915480732,,,,,,
2025-04-30 00:00:00,395.26,36461080.0,390.3,396.66,384.44,-0.03362590906028582,,,,,,
2025-04-29 00:00:00,394.04,14973980.0,391.3,395.1,390.38,-0.04848694144240518,,,,,,
2025-04-28 00:00:00,391.16,16579430.0,391.955,392.74,386.638,-0.03210832213215126,,,,,,
2025-04-25 00:00:00,391.85,18973170.0,387.0,392.16,384.6,-0.003246299644237413,,,,,,
2025-04-24 00:00:00,387.3,22232290.0,375.695,388.45,375.19,0.00687022656733102,,,,,,
2025-04-23 00:00:00,374.39,20545530.0,376.06,380.39,373.02,0.05399271133124813,,,,,,
2025-04-22 00:00:00,366.82,19484990.0,363.375,367.77,359.8602,0.06914188897133963,,,,,,
2025-04-21 00:00:00,359.12,20807280.0,362.815,364.48,355.67,0.08571570615948912,,,,,,
2025-04-17 00:00:00,367.78,21120190.0,373.745,374.3215,366.89,0.05052623753605536,,,,,,
2025-04-16 00:00:00,371.61,21967830.0,380.67,381.61,368.0,0.04269639722025367,,,,,,
2025-04-15 00:00:00,385.73,17199890.0,388.505,391.89,384.1599,-0.0057458721618923545,,,,,,
2025-04-14 00:00:00,387.81,19251170.0,393.22,394.65,384.21,0.0022923088942114517,,,,,,
2025-04-11 00:00:00,388.45,23839220.0,380.635,390.05,378.89,0.000283136641059555,,,,,,
2025-04-10 00:00:00,381.35,38024370.0,382.06,383.9,367.8,-0.006788427900290451,,,,,,
2025-04-09 00:00:00,390.49,50199700.0,353.535,393.225,353.1,-0.01866265910923802,,,,,,
2025-04-08 00:00:00,354.56,35868920.0,368.255,373.65,350.25,0.0704771785036675,,,,,,
