Date,Close/Last,Volume,Open,High,Low,Monthly Return,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Rolling Window Size,20
2025-09-26 00:00:00,440.4,101628200.0,428.3,440.47,421.02,-0.24130243492969347,,,,,Nr Trading Dates,1255.0
2025-09-25 00:00:00,423.39,96746430.0,435.24,435.35,419.08,-0.19150409631264487,,,,,Nr Monthly Returns,1235.0
2025-09-24 00:00:00,442.79,93133570.0,429.83,444.21,429.0301,-0.23040238115017983,,,,,,
2025-09-23 00:00:00,425.85,83422690.0,439.88,440.97,423.72,-0.20591579430558424,,,,,,
2025-09-22 00:00:00,434.21,97108780.0,431.11,444.98,429.13,-0.24455325909794398,,,,,,
2025-09-19 00:00:00,426.07,93131030.0,421.82,429.47,421.72,-0.28593896529399054,,,,,,
2025-09-18 00:00:00,416.85,90454510.0,428.865,432.2199,416.56,-0.25229161867933897,,,,,,
2025-09-17 00:00:00,425.86,106133500.0,415.75,428.3121,409.67,-0.25711109739091775,,,,,,
2025-09-16 00:00:00,421.62,104285700.0,414.495,423.25,411.43,-0.22949640468707558,,,,,,
2025-09-15 00:00:00,410.04,163823700.0,423.13,425.7,402.43,-0.21546652998392707,,,,,,
2025-09-12 00:00:00,395.94,168156400.0,370.94,396.6899,370.24,-0.16540230656183363,,,,,,
2025-09-11 00:00:00,368.81,103756000.0,350.17,368.99,347.6,-0.08316118273761665,,,,,,
2025-09-10 00:00:00,347.79,72121680.0,350.55,356.33,346.07,-0.020185690390664653,,,,,,
2025-09-09 00:00:00,346.97,53815990.0,348.44,350.77,343.82,-0.023149721837800615,,,,,,
2025-09-08 00:00:00,346.4,75208290.0,354.64,358.44,344.84,-0.04956269112897142,,,,,,
2025-09-05 00:00:00,350.84,108989800.0,348.0,355.87,344.6801,-0.08494057557454496,,,,,,
2025-09-04 00:00:00,338.53,60711030.0,336.15,338.89,331.48,-0.056573008482144825,,,,,,
2025-09-03 00:00:00,334.09,88733290.0,335.2,343.33,328.51,-0.07897570052706553,,,,,,
2025-09-02 00:00:00,329.36,58391950.0,328.23,333.33,325.6,-0.06296903041436486,,,,,,
2025-08-29 00:00:00,333.87,81145660.0,347.23,348.7499,331.7,-0.09824075843340278,,,,,,
2025-08-28 00:00:00,345.98,67903220.0,350.91,353.55,340.26,-0.11540494757850087,,,,,,
2025-08-27 00:00:00,349.6,65519010.0,351.94,355.39,349.156,-0.09147315700790684,,,,,,
2025-08-26 00:00:00,351.67,76651550.0,344.93,351.9,343.72,-0.09062925379751406,,,,,,
2025-08-25 00:00:00,346.6,86670040.0,338.9,349.53,335.03,-0.06253245615547255,,,,,,
2025-08-22 00:00:00,340.01,94016350.0,321.66,340.25,319.69,-0.07304295996143774,,,,,,
2025-08-21 00:00:00,320.11,55744450.0,322.08,324.9,318.68,-0.04736978698444499,,,,,,
2025-08-20 00:00:00,323.9,77481770.0,329.22,331.37,314.6,0.0263854687670984,,,,,,
2025-08-19 00:00:00,329.31,75956000.0,335.79,340.55,327.85,0.00846668297425178,,,,,,
2025-08-18 00:00:00,335.16,56956550.0,329.62,336.27,329.59,-0.02010163368407379,,,,,,
2025-08-15 00:00:00,330.56,74319790.0,337.655,339.3,327.02,-0.002756700371965145,,,,,,
2025-08-14 00:00:00,335.58,75000660.0,335.76,340.4699,330.4,-0.049384834066926946,,,,,,
2025-08-13 00:00:00,339.38,67838890.0,341.5,348.98,338.2,-0.0535942482331955,,,,,,
2025-08-12 00:00:00,340.84,80690110.0,345.0,345.26,332.94,-0.09232789260116711,,,,,,
2025-08-11 00:00:00,339.03,105320200.0,335.0,346.64,334.15,-0.06750233234329402,,,,,,
2025-08-08 00:00:00,329.65,91200320.0,321.43,335.15,320.98,-0.05020022806842646,,,,,,
2025-08-07 00:00:00,322.27,66658670.0,319.79,322.4,316.16,-0.03923684882198402,,,,,,
2025-08-06 00:00:00,319.91,78523580.0,307.89,320.47,306.9345,-0.07808573951590685,,,,,,
2025-08-05 00:00:00,308.72,57961280.0,308.95,312.4499,305.5,-0.03597901795962322,,,,,,
2025-08-04 00:00:00,309.26,78683910.0,309.08,312.1186,303.0001,-0.050806682168746016,,,,,,
2025-08-01 00:00:00,302.63,89121450.0,306.205,309.31,297.82,0.041172195889619706,,,,,,
2025-07-31 00:00:00,308.27,85270920.0,319.605,321.37,306.1,0.023657982473304084,,,,,,
2025-07-30 00:00:00,319.04,83931940.0,322.18,324.4499,311.6164,-0.0591701415953355,,,,,,
2025-07-29 00:00:00,321.2,87358860.0,325.55,326.25,318.25,-0.011082353665597499,,,,,,
2025-07-28 00:00:00,325.59,112673800.0,318.45,330.49,315.69,-0.006038033192993687,,,,,,
2025-07-25 00:00:00,316.06,148227000.0,308.74,323.63,308.01,0.030290237948501105,,,,,,
2025-07-24 00:00:00,305.3,156966000.0,310.0,310.15,300.41,0.07034581543705327,,,,,,
2025-07-23 00:00:00,332.56,92553760.0,330.9,336.2,328.67,0.023506721036775376,,,,,,
2025-07-22 00:00:00,332.11,77370370.0,329.74,335.4098,321.55,0.04868835680178871,,,,,,
2025-07-21 00:00:00,328.49,75768800.0,334.4,338.0,326.88,-0.01945807951781315,,,,,,
2025-07-18 00:00:00,329.65,94254990.0,321.66,330.9,321.42,-0.02332467256640878,,,,,,
2025-07-17 00:00:00,319.41,73922870.0,323.15,324.34,317.0601,-0.009626348401731207,,,,,,
2025-07-16 00:00:00,321.67,97284790.0,312.8,323.5,312.62,0.022926634186024763,,,,,,
2025-07-15 00:00:00,310.78,77556350.0,319.675,321.2,310.5,0.04569330750282304,,,,,,
2025-07-14 00:00:00,316.9,78043430.0,317.73,322.5986,312.67,0.006949604234808245,,,,,,
2025-07-11 00:00:00,313.51,79236440.0,307.89,314.09,305.65,0.04038427314014825,,,,,,
2025-07-10 00:00:00,309.87,104365300.0,300.05,310.48,300.0,0.0510205621983784,,,,,,
2025-07-09 00:00:00,295.88,75586770.0,297.55,300.15,293.55,0.042027162295212986,,,,,,
2025-07-08 00:00:00,297.81,103246700.0,297.0,304.0499,294.35,-0.009005879234436805,,,,,,
2025-07-07 00:00:00,293.94,131177900.0,291.37,296.15,288.7701,-0.03193967059454664,,,,,,
2025-07-03 00:00:00,315.35,58042300.0,317.99,318.45,312.76,0.051602426877062464,,,,,,
2025-07-02 00:00:00,315.65,119483700.0,312.63,316.832,303.82,0.08679222842054544,,,,,,
2025-07-01 00:00:00,300.71,145085700.0,298.46,305.89,293.21,0.13067990323582723,,,,,,
2025-06-30 00:00:00,317.66,76695080.0,319.9,325.5799,316.6,0.08678574344378563,,,,,,
2025-06-27 00:00:00,323.63,89067050.0,324.51,329.3393,317.495,0.10213249502178096,,,,,,
2025-06-26 00:00:00,325.78,80440910.0,324.61,331.05,323.61,0.09123332356665562,,,,,,
2025-06-25 00:00:00,327.55,119845100.0,342.7,343.0,320.4,0.10245904286097525,,,,,,
2025-06-24 00:00:00,340.47,114736200.0,356.17,356.26,340.44,-0.003324461366363953,,,,,,
2025-06-23 00:00:00,348.68,190716800.0,327.54,357.54,327.48,-0.022154823686420373,,,,,,
2025-06-20 00:00:00,322.16,108688000.0,327.95,332.36,317.78,0.03794724308631849,,,,,,
2025-06-18 00:00:00,322.05,95137690.0,317.31,329.32,315.45,0.06541145162044779,,,,,,
2025-06-17 00:00:00,316.35,88282670.0,326.09,327.26,314.74,0.07822466474448339,,,,,,
2025-06-16 00:00:00,329.13,83925860.0,331.29,332.05,326.41,0.06142320049609209,,,,,,
2025-06-13 00:00:00,325.31,128964300.0,313.97,332.99,313.3,0.05242695421749968,,,,,,
2025-06-12 00:00:00,319.11,105127500.0,323.075,332.56,316.86,0.08574664557643631,,,,,,
2025-06-11 00:00:00,326.43,122611400.0,334.395,335.5,322.5,0.023135021224997585,,,,,,
2025-06-10 00:00:00,326.09,151256500.0,314.94,327.83,310.667,-0.023927778958040286,,,,,,
2025-06-09 00:00:00,308.58,140908900.0,285.955,309.83,281.85,-0.03401553968024357,,,,,,
2025-06-06 00:00:00,295.14,164747700.0,298.83,305.5,291.14,-0.03559241824402174,,,,,,
2025-06-05 00:00:00,284.7,292818700.0,322.49,324.5499,273.21,-0.030238344634209158,,,,,,
2025-06-04 00:00:00,332.05,98912080.0,345.095,345.6,327.3308,-0.18724254427823214,,,,,,
2025-06-03 00:00:00,344.27,99324540.0,346.595,355.4,343.04,-0.20570848949210835,,,,,,
2025-06-02 00:00:00,342.69,81873830.0,343.5,348.02,333.33,-0.1766125929045575,,,,,,
2025-05-30 00:00:00,346.46,123474900.0,355.52,363.68,345.29,-0.21112234818208508,,,,,,
2025-05-29 00:00:00,358.43,88545670.0,365.29,367.71,356.0,-0.23925909702702375,,,,,,
2025-05-28 00:00:00,356.9,91404310.0,364.84,365.0,355.91,-0.20059909377916973,,,,,,
2025-05-27 00:00:00,362.89,120146400.0,347.35,363.79,347.32,-0.23852761568708247,,,,,,
2025-05-23 00:00:00,339.34,84654820.0,337.92,343.18,333.21,-0.1746888283337848,,,,,,
2025-05-22 00:00:00,341.04,97113420.0,331.9,347.27,331.39,-0.2732045349480185,,,,,,
2025-05-21 00:00:00,334.62,102354800.0,344.43,347.35,332.2,-0.28857901394163826,,,,,,
2025-05-20 00:00:00,343.82,131715500.0,347.87,354.9899,341.63,-0.3679736493070627,,,,,,
2025-05-19 00:00:00,342.09,88869850.0,336.3,343.0,333.37,-0.40792362194637166,,,,,,
2025-05-16 00:00:00,349.98,95895670.0,346.24,351.62,342.33,-0.371544984115093,,,,,,
2025-05-15 00:00:00,342.82,97882600.0,340.34,346.1393,334.7153,-0.3501290370784953,,,,,,
2025-05-14 00:00:00,347.68,136997300.0,342.5,350.0,337.0,-0.3135152723715633,,,,,,
2025-05-13 00:00:00,334.07,136992600.0,320.0,337.5894,316.8,-0.2805335390697566,,,,,,
2025-05-12 00:00:00,318.38,112826700.0,321.99,322.21,311.5,-0.2325871477107013,,,,,,
2025-05-09 00:00:00,298.26,132387800.0,290.21,307.04,290.0,-0.16695045866757804,,,,,,
2025-05-08 00:00:00,284.82,97539450.0,279.63,289.8,279.41,-0.04532031157391599,,,,,,
2025-05-07 00:00:00,276.22,71882410.0,276.88,277.92,271.0,-0.21915109733926902,,,,,,
2025-05-06 00:00:00,275.35,76715790.0,273.105,277.73,271.35,-0.16576070086594322,,,,,,
2025-05-05 00:00:00,280.26,94618880.0,284.57,284.849,274.4,-0.15745664518604435,,,,,,
2025-05-02 00:00:00,287.21,114454700.0,284.9,294.78,279.81,-0.07191685746090701,,,,,,
2025-05-01 00:00:00,280.52,99658970.0,280.01,290.8688,279.81,0.007953457634043648,,,,,,
2025-04-30 00:00:00,282.16,128961100.0,279.9,284.45,270.78,-0.04977235886830665,,,,,,
2025-04-29 00:00:00,292.03,108906600.0,285.5,293.32,279.4695,-0.11941090513518832,,,,,,
2025-04-28 00:00:00,285.88,151731800.0,288.98,294.86,272.42,-0.08132903905056212,,,,,,
2025-04-25 00:00:00,284.95,167560700.0,261.69,286.85,259.63,-0.04236585396256273,,,,,,
2025-04-24 00:00:00,259.51,94464200.0,250.5,259.54,249.2,0.047227392696347424,,,,,,
2025-04-23 00:00:00,250.74,150381900.0,254.86,259.4499,244.43,0.1390299274454479,,,,,,
2025-04-22 00:00:00,237.97,120858500.0,230.96,242.79,229.8501,0.15687839296862782,,,,,,
2025-04-21 00:00:00,227.5,97768010.0,230.26,232.21,222.79,0.08913732069724391,,,,,,
2025-04-17 00:00:00,241.37,83404780.0,243.47,244.34,237.6833,-0.021398132358134456,,,,,,
2025-04-16 00:00:00,241.55,112378700.0,247.61,251.97,233.89,-0.023838082338591724,,,,,,
2025-04-15 00:00:00,254.11,79594320.0,249.91,258.75,247.54,-0.12029001241926181,,,,,,
2025-04-14 00:00:00,252.35,100135200.0,258.36,261.8,245.93,-0.058504323190755304,,,,,,
2025-04-11 00:00:00,252.31,128948100.0,251.84,257.74,241.3629,-0.009277575554212871,,,,,,
2025-04-10 00:00:00,252.4,181722600.0,260.0,262.49,239.33,-0.04754688031490713,,,,,,
2025-04-09 00:00:00,272.2,219433400.0,224.69,274.69,223.88,-0.09274550666002565,,,,,,
2025-04-08 00:00:00,221.86,171603500.0,245.0,250.44,217.8,0.03855132149429391,,,,,,
2025-04-07 00:00:00,233.29,183453800.0,223.78,252.0,214.25,-0.04892948546062983,,,,,,
2025-04-04 00:00:00,239.43,181229400.0,255.38,261.0,236.0,0.09263739290855032,,,,,,
2025-04-03 00:00:00,267.28,136174300.0,265.29,276.3,261.51,-0.014433201393206257,,,,,,
2025-04-02 00:00:00,282.76,212787800.0,254.6,284.99,251.27,-0.013028340760476678,,,,,,
2025-04-01 00:00:00,268.46,146486900.0,263.8,277.45,259.25,0.01324718724794803,,,,,,
2025-03-31 00:00:00,259.16,134008900.0,249.31,260.56,243.3601,0.09381472381533426,,,,,,
2025-03-28 00:00:00,263.55,123809400.0,275.575,276.1,260.57,0.1058612440004081,,,,,,
2025-03-27 00:00:00,273.13,162572100.0,272.48,291.85,271.8216,0.03178187793474523,,,,,,
2025-03-26 00:00:00,272.06,156254400.0,282.66,284.9,266.51,0.0666131154540804,,,,,,
2025-03-25 00:00:00,288.14,150361500.0,283.6,288.2,271.28,0.04962604842996678,,,,,,
2025-03-24 00:00:00,278.39,169079900.0,258.075,278.64,256.33,0.17167441845558476,,,,,,
2025-03-21 00:00:00,248.71,132728700.0,234.985,249.52,234.55,0.3061664452854506,,,,,,
2025-03-20 00:00:00,236.26,99028270.0,233.345,238.0,230.0501,0.40549332521055204,,,,,,
2025-03-19 00:00:00,235.86,111993800.0,231.61,241.41,229.201,0.4244199697205689,,,,,,
2025-03-18 00:00:00,225.31,111477600.0,228.155,230.1,222.28,0.4521303676118023,,,,,,
2025-03-17 00:00:00,238.01,111900600.0,245.055,245.4,232.8,0.4021685020266468,,,,,,
2025-03-14 00:00:00,249.98,100242300.0,247.31,251.58,240.73,0.35338126265976383,,,,,,
2025-03-13 00:00:00,240.68,114813500.0,248.125,248.29,232.6,0.3351596159730907,,,,,,
2025-03-12 00:00:00,248.09,142215700.0,247.22,251.84,241.1,0.2807452543673252,,,,,,
2025-03-11 00:00:00,230.58,174896400.0,225.305,237.0649,217.02,0.4194188228820297,,,,,,
2025-03-10 00:00:00,222.15,189076900.0,252.535,253.37,220.0,0.4872411073410902,,,,,,
2025-03-07 00:00:00,262.67,102369600.0,259.32,266.2499,250.73,0.35421255509338323,,,,,,
2025-03-06 00:00:00,263.45,98451570.0,272.06,272.65,260.02,0.3614802333133524,,,,,,
2025-03-05 00:00:00,279.1,94042910.0,272.92,279.55,267.71,0.34022727009022974,,,,,,
2025-03-04 00:00:00,272.04,126706600.0,270.93,284.35,261.8401,0.34385975753171144,,,,,,
2025-03-03 00:00:00,284.65,115551400.0,300.34,303.94,277.3,0.3516385693365543,,,,,,
2025-02-28 00:00:00,292.98,115697000.0,279.5,293.88,273.6,0.3120599549206314,,,,,,
2025-02-27 00:00:00,281.95,101748200.0,291.16,297.23,280.88,0.3221066297373169,,,,,,
2025-02-26 00:00:00,290.8,100118300.0,303.715,309.0,288.04,0.31404236471465724,,,,,,
2025-02-25 00:00:00,302.8,134228800.0,327.025,328.89,297.2512,0.2712415215158472,,,,,,
2025-02-24 00:00:00,330.53,76052320.0,338.14,342.3973,324.7,0.20708328486242059,,,,,,
2025-02-21 00:00:00,337.8,74058650.0,353.44,354.98,334.42,0.19949124998786907,,,,,,
