Date,Close/Last,Volume,Open,High,Low,Monthly Return,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Rolling Window Size,20
2025-09-26 00:00:00,169.2,4846018.0,169.68,170.93,168.1325,-0.05092009042725675,,,,,Nr Trading Dates,1255.0
2025-09-25 00:00:00,169.68,8093721.0,171.21,171.97,167.935,-0.06017902921694678,,,,,Nr Monthly Returns,1235.0
2025-09-24 00:00:00,173.55,9213654.0,169.05,174.44,168.67,-0.08649292886603233,,,,,,
2025-09-23 00:00:00,169.53,5468356.0,169.82,170.8476,168.3,-0.0804852051363964,,,,,,
2025-09-22 00:00:00,169.72,6196606.0,166.85,170.22,165.92,-0.07149169817071654,,,,,,
2025-09-19 00:00:00,166.85,19444430.0,169.17,169.58,166.29,-0.07929880303875456,,,,,,
2025-09-18 00:00:00,168.13,10421220.0,166.88,168.86,166.225,-0.07847768462165211,,,,,,
2025-09-17 00:00:00,165.26,6057848.0,164.68,166.3688,163.23,-0.05606270265652738,,,,,,
2025-09-16 00:00:00,164.14,7997458.0,161.82,165.0,161.5,-0.032444648658895146,,,,,,
2025-09-15 00:00:00,161.22,5604785.0,161.4,162.68,160.21,-0.021124676851454232,,,,,,
2025-09-12 00:00:00,161.83,5430605.0,161.33,162.33,159.58,-0.023381910420697778,,,,,,
2025-09-11 00:00:00,161.51,8360155.0,159.19,162.07,157.96,-0.030936135693070143,,,,,,
2025-09-10 00:00:00,158.95,8256930.0,158.62,159.21,156.6101,-0.03339187043230371,,,,,,
2025-09-09 00:00:00,158.66,6125983.0,160.37,161.605,157.57,-0.06975399735941402,,,,,,
2025-09-08 00:00:00,160.24,7019709.0,160.29,160.29,158.01,-0.08243781862908801,,,,,,
2025-09-05 00:00:00,159.84,7954191.0,160.08,163.49,159.15,-0.09125185937150342,,,,,,
2025-09-04 00:00:00,159.71,7781194.0,156.2,159.86,154.47,-0.09084954029781046,,,,,,
2025-09-03 00:00:00,157.28,6336394.0,159.395,159.57,156.06,-0.06956980724730373,,,,,,
2025-09-02 00:00:00,158.78,7520324.0,157.82,158.94,154.6,-0.07362362620500966,,,,,,
2025-08-29 00:00:00,160.73,9949092.0,159.53,161.595,159.4,-0.08123070437896251,,,,,,
2025-08-28 00:00:00,160.8,8156289.0,159.905,161.22,159.03,-0.09136275725778487,,,,,,
2025-08-27 00:00:00,159.77,4549850.0,158.36,159.97,157.8,-0.004453791510491107,,,,,,
2025-08-26 00:00:00,159.17,9173048.0,157.66,159.96,157.41,0.018117227058610286,,,,,,
2025-08-25 00:00:00,156.42,4653018.0,157.61,158.05,155.4,0.02917017860374263,,,,,,
2025-08-22 00:00:00,158.01,7711478.0,154.83,159.89,154.56,0.002465157216917963,,,,,,
2025-08-21 00:00:00,154.13,4997281.0,154.82,155.2,153.05,0.030101004104422263,,,,,,
2025-08-20 00:00:00,155.44,7151699.0,156.39,156.64,153.46,0.0281637287739382,,,,,,
2025-08-19 00:00:00,156.25,6396532.0,159.07,159.43,156.05,0.011074451268246785,,,,,,
2025-08-18 00:00:00,158.9,4774409.0,157.78,159.75,157.24,0.0004404316301100455,,,,,,
2025-08-15 00:00:00,157.85,7583742.0,158.04,159.26,156.6908,-0.019511253848373756,,,,,,
2025-08-14 00:00:00,158.09,6294848.0,154.9,158.65,154.9,-0.03527884360531295,,,,,,
2025-08-13 00:00:00,156.59,7103331.0,153.97,157.11,153.63,-0.016223879963667958,,,,,,
2025-08-12 00:00:00,153.73,9307675.0,148.795,153.9,148.565,0.003700942444607136,,,,,,
2025-08-11 00:00:00,147.97,6215927.0,148.575,151.06,147.71,0.04182439794049154,,,,,,
2025-08-08 00:00:00,147.56,5028685.0,146.35,148.02,145.69,0.0649365850278462,,,,,,
2025-08-07 00:00:00,145.9,6753460.0,148.32,148.32,144.81,0.0865486242884084,,,,,,
2025-08-06 00:00:00,145.84,8475658.0,146.645,146.71,144.11,0.08859291049293777,,,,,,
2025-08-05 00:00:00,146.71,7794509.0,148.52,148.65,145.67,0.08327254430451383,,,,,,
2025-08-04 00:00:00,147.51,8150186.0,148.51,150.79,147.075,0.06926852101613871,,,,,,
2025-08-01 00:00:00,148.19,12706710.0,146.46,149.165,145.79,0.09039655785993607,,,,,,
2025-07-31 00:00:00,146.76,24440140.0,153.11,156.8039,145.5776,0.10077109603047812,,,,,,
2025-07-30 00:00:00,159.06,14382460.0,163.0,163.27,158.0,0.0021352768271254447,,,,,,
2025-07-29 00:00:00,162.08,9460889.0,162.035,163.6,161.14,-0.017551953671074597,,,,,,
2025-07-28 00:00:00,161.05,9627310.0,159.76,161.96,159.16,-0.015707948368198117,,,,,,
2025-07-25 00:00:00,158.4,4808242.0,158.9,159.2,157.41,-0.0013266371698373903,,,,,,
2025-07-24 00:00:00,158.84,5014820.0,158.345,159.09,156.789,-0.018490217666256602,,,,,,
2025-07-23 00:00:00,159.88,7296150.0,158.59,160.04,156.93,-0.026428230989789386,,,,,,
